Scenario,Framework,Endpoint,Profile,Throughput,Error_Rate,Latency_P99,CPU_Mean,RAM_Mean,TCP_Max,CPU_Temp_Max_C
C (Caos),FastAPI,IO,medium,19.979845573182963,58.733333333333334,937.5467104400001,5.121,47.223,52,39.875
C (Caos),FastAPI,IO,medium,22.32176890323427,53.89740173217855,945.1967343599999,5.0200000000000005,43.827000000000005,55,39.875
C (Caos),FastAPI,CPU,high,61.26192878906594,36.75441519493502,894.3009415,19.117,41.898,30,39.375
C (Caos),FastAPI,IO,high,45.23884491714322,53.28223925358214,948.9786576,8.92,46.396,92,39.875
C (Caos),FastAPI,CPU,medium,29.707667738756346,38.64090606262492,915.3992533800001,10.134,43.94799999999999,16,39.75
C (Caos),Express,IO,high,44.77201590830199,53.74875041652783,943.65522828,4.364,38.798,102,38.75
C (Caos),Express,CPU,high,60.52853397788706,37.6541152949017,902.38780884,62.217,42.832,26,39.125
C (Caos),FastAPI,IO,medium,20.956216902507776,56.8,941.6123671700001,5.134,44.637,52,38.875
C (Caos),FastAPI,CPU,low,5.19458202510477,46.84385382059801,875.3779857799998,2.0140000000000002,41.352000000000004,2,38.875
C (Caos),FastAPI,CPU,low,6.2863277616749516,35.880398671096344,871.8883352800001,2.319,41.404999999999994,5,39.5
C (Caos),FastAPI,IO,high,39.48199163529575,59.266666666666666,942.2344853,9.343,48.777,100,39.0
C (Caos),Express,CPU,medium,30.34075845615539,37.37508327781479,906.7967749999998,31.352000000000004,39.763000000000005,20,39.625
C (Caos),Express,CPU,low,5.6771880299376205,41.52823920265781,868.4901038799998,6.629,29.278000000000002,3,39.625
C (Caos),FastAPI,IO,low,4.354639699412295,55.14950166112956,946.99216732,1.404,42.511,15,39.75
C (Caos),Express,IO,high,42.43154288740749,56.166666666666664,946.7432098800001,4.481,39.303999999999995,103,39.0
C (Caos),Express,IO,high,43.55995734510241,55.00000000000001,946.57892399,4.62,39.015,109,38.875
C (Caos),FastAPI,IO,medium,21.8051085377937,54.96335776149234,939.1231792,5.1339999999999995,44.225,50,39.625
C (Caos),Express,CPU,high,59.67961428351973,38.38720426524492,903.7293332799999,63.763999999999996,41.30199999999999,25,40.125
C (Caos),Express,IO,high,46.19125271610771,52.282572475841384,945.6145562799999,4.2219999999999995,38.698,98,39.625
C (Caos),FastAPI,CPU,high,57.003545393445364,41.1137045681894,907.4368421999997,19.439,44.013000000000005,31,40.0
C (Caos),FastAPI,IO,low,4.548303203321608,53.156146179402,930.7496721300001,1.313,42.59400000000001,13,39.875
C (Caos),FastAPI,CPU,medium,29.49388787326156,39.2,896.78305812,9.817,41.613,16,38.875
C (Caos),Express,IO,high,41.22435665482062,57.4,945.3785202400002,4.387,39.365,114,39.875
C (Caos),FastAPI,CPU,medium,30.41863176330151,37.17521652231846,900.88853007,10.436,41.583999999999996,16,39.75
C (Caos),Express,IO,medium,23.12823523221982,52.23184543637574,941.6295562199999,3.1979999999999995,36.587,54,38.875
C (Caos),Express,CPU,medium,29.4885411055131,39.17388407728181,902.98271408,31.413,34.499,16,39.25
C (Caos),FastAPI,CPU,medium,30.12857980300962,38.17455029980013,898.14006235,10.355,41.619,13,38.625
C (Caos),FastAPI,CPU,medium,30.439231332484383,37.333333333333336,897.81669439,10.965,41.824,16,39.875
C (Caos),FastAPI,CPU,high,58.19211579857273,39.886704431856046,908.30041822,18.787,41.838,25,38.625
C (Caos),FastAPI,IO,high,44.25501192389575,54.28190603132289,944.95036559,9.203999999999999,46.486000000000004,102,39.875
C (Caos),Express,CPU,high,59.82347901342186,38.22059313562146,902.5349968,60.535000000000004,45.242000000000004,29,40.125
C (Caos),FastAPI,IO,high,43.523619935751334,55.08163945351549,941.59355472,8.816999999999998,46.324,89,39.75
C (Caos),FastAPI,CPU,high,60.158874883595196,37.85404865044985,889.3554392600001,19.675,41.908,29,39.0
C (Caos),Express,CPU,medium,30.547944535891272,36.908727514990005,888.11480868,31.576999999999998,34.596999999999994,20,39.875
C (Caos),FastAPI,CPU,high,60.90909614429297,37.2,906.6862724599999,19.553,44.199,27,39.875
C (Caos),Express,CPU,high,60.178429778049285,37.833333333333336,904.9171244700001,59.346000000000004,42.31,28,40.125
C (Caos),FastAPI,IO,high,42.44541715321199,56.166666666666664,948.6832339200001,8.802,47.69,104,38.75
C (Caos),Express,IO,high,46.514243235303766,51.94935021659447,942.0768384200001,4.196000000000001,39.023,92,39.25
C (Caos),Express,CPU,high,57.999470651928014,40.06666666666667,905.1406536000001,59.126,42.552,31,38.875
C (Caos),FastAPI,IO,low,4.332028690778475,55.666666666666664,920.48166878,1.229,42.448,14,39.875
C (Caos),Express,CPU,low,5.870689138534807,39.53488372093023,927.976444,6.869,29.201999999999998,4,38.875
C (Caos),Express,IO,low,3.9150900396123407,59.800664451827245,939.57208,1.268,29.256,15,38.875
C (Caos),Express,CPU,low,5.501414229349531,43.521594684385384,913.45153868,6.641,29.15,4,39.5
C (Caos),FastAPI,IO,high,39.22317208040119,59.46666666666667,953.8734681699999,9.372000000000002,50.17899999999999,100,39.25
C (Caos),FastAPI,IO,medium,20.657120471005726,57.333333333333336,953.07977954,5.112000000000001,44.884,54,38.625
C (Caos),FastAPI,IO,medium,20.657665533201012,57.36175882744837,939.2763592800001,4.7620000000000005,44.637,52,39.875
C (Caos),FastAPI,CPU,low,5.533688939208797,43.18936877076412,897.2014264600003,2.07,43.598,8,39.875
C (Caos),FastAPI,CPU,medium,29.521207043951314,39.107261825449704,891.6301102999996,10.083,43.75399999999999,18,39.0
C (Caos),Express,CPU,medium,30.469975489467874,37.10859427048634,890.48860258,30.761999999999993,34.446999999999996,16,38.625
C (Caos),Express,CPU,high,60.230328248819525,37.820726424525155,899.8225424,60.487,49.065999999999995,31,39.875
C (Caos),Express,IO,low,4.239280110185785,56.47840531561462,946.445897,1.31,28.993000000000002,15,39.5
C (Caos),FastAPI,IO,high,42.67552959290739,55.914695101632795,942.9788508,9.09,46.019,90,39.75
C (Caos),FastAPI,CPU,low,6.05168244267093,37.87375415282392,907.56432,2.4829999999999997,41.434999999999995,4,38.5
C (Caos),Express,IO,high,43.05809975115909,55.53333333333333,944.76409707,4.151,38.724,100,38.75
C (Caos),FastAPI,IO,medium,21.095702137186038,56.39999999999999,944.9504924,5.08,45.529,52,38.625
C (Caos),FastAPI,CPU,medium,29.545659315878382,39.17388407728181,902.1337647700001,10.719999999999999,41.63,16,38.875
C (Caos),Express,IO,low,4.415469568934209,54.81727574750831,939.04597315,1.248,28.6,14,38.625
C (Caos),Express,IO,low,4.90296247640317,49.501661129568106,947.0916199999999,1.215,28.938,14,39.75
C (Caos),FastAPI,CPU,medium,31.826439159798365,34.310459693537645,868.73744732,10.668000000000001,41.653999999999996,11,38.625
C (Caos),Express,IO,medium,22.97394480467865,52.6,944.3858131999999,3.617,36.214,56,38.875
C (Caos),Express,CPU,medium,29.79164057773888,38.50766155896069,911.87035081,32.449000000000005,36.609,20,39.875
C (Caos),Express,IO,low,4.476923792678872,54.48504983388705,927.897997,1.3130000000000002,28.891,14,39.875
C (Caos),FastAPI,CPU,low,5.986737583467419,38.53820598006645,878.1434852799999,2.2819999999999996,43.628,4,38.75
C (Caos),Express,IO,medium,20.961410797236184,56.70446964643096,939.22798638,3.304,35.83399999999999,55,39.875
