timestamp,cpu_percent,mem_usage,cpu_temp_c,tcp_conns,Relative_Time,Scenario,Framework,Endpoint,Profile
2026-05-05 21:53:51+00:00,6.14,37.03,42.125,1,17.0,A (Ideal),Express,IO,high
2026-05-05 21:57:53+00:00,45.24,33.52,42.125,1,0.0,A (Ideal),Express,CPU,medium
2026-05-05 21:57:55+00:00,45.19,34.03,42.125,0,2.0,A (Ideal),Express,CPU,medium
2026-05-05 21:57:57+00:00,45.16,34.16,42.125,0,4.0,A (Ideal),Express,CPU,medium
2026-05-05 21:57:59+00:00,44.63,34.09,42.125,1,6.0,A (Ideal),Express,CPU,medium
2026-05-05 21:58:01+00:00,44.9,33.98,42.125,1,8.0,A (Ideal),Express,CPU,medium
2026-05-05 21:58:03+00:00,44.99,34.31,42.125,0,10.0,A (Ideal),Express,CPU,medium
2026-05-05 21:58:05+00:00,44.77,34.7,42.125,0,12.0,A (Ideal),Express,CPU,medium
2026-05-05 21:58:08+00:00,44.83,34.85,42.125,1,15.0,A (Ideal),Express,CPU,medium
2026-05-05 21:58:10+00:00,45.4,34.46,42.125,1,17.0,A (Ideal),Express,CPU,medium
2026-05-05 20:52:37+00:00,27.97,43.55,42.625,0,0.0,A (Ideal),FastAPI,CPU,high
2026-05-05 20:52:39+00:00,27.87,43.61,42.75,0,2.0,A (Ideal),FastAPI,CPU,high
2026-05-05 20:52:41+00:00,27.99,43.53,42.75,0,4.0,A (Ideal),FastAPI,CPU,high
2026-05-05 20:52:43+00:00,28.06,43.39,42.75,0,6.0,A (Ideal),FastAPI,CPU,high
2026-05-05 20:52:45+00:00,28.13,43.76,42.75,0,8.0,A (Ideal),FastAPI,CPU,high
2026-05-05 20:52:47+00:00,27.96,43.99,42.75,1,10.0,A (Ideal),FastAPI,CPU,high
2026-05-05 20:52:49+00:00,28.0,43.84,42.75,0,12.0,A (Ideal),FastAPI,CPU,high
2026-05-05 20:52:52+00:00,28.0,43.73,42.75,0,15.0,A (Ideal),FastAPI,CPU,high
2026-05-05 20:52:54+00:00,28.11,43.86,42.75,0,17.0,A (Ideal),FastAPI,CPU,high
2026-05-05 20:40:55+00:00,1.65,42.21,42.5,1,0.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:40:57+00:00,1.65,42.07,42.5,1,2.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:40:59+00:00,1.64,42.25,42.625,1,4.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:41:01+00:00,1.66,42.21,42.625,1,6.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:41:03+00:00,1.68,42.64,42.625,1,8.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:41:05+00:00,1.68,42.82,42.625,1,10.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:41:08+00:00,1.67,42.66,42.625,1,13.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:41:10+00:00,1.65,43.07,42.625,1,15.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:41:12+00:00,1.67,43.01,42.625,1,17.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:01:14+00:00,89.25,42.59,42.875,2,0.0,A (Ideal),Express,CPU,high
2026-05-05 21:01:16+00:00,87.79,43.18,43.0,2,2.0,A (Ideal),Express,CPU,high
2026-05-05 21:01:18+00:00,89.73,43.31,43.0,2,4.0,A (Ideal),Express,CPU,high
2026-05-05 21:01:21+00:00,88.39,43.2,43.0,3,7.0,A (Ideal),Express,CPU,high
2026-05-05 21:01:23+00:00,87.87,42.96,43.0,2,9.0,A (Ideal),Express,CPU,high
2026-05-05 21:01:25+00:00,89.66,42.68,43.0,2,11.0,A (Ideal),Express,CPU,high
2026-05-05 21:01:27+00:00,88.79,42.73,43.0,3,13.0,A (Ideal),Express,CPU,high
2026-05-05 21:01:29+00:00,89.59,43.31,43.125,2,15.0,A (Ideal),Express,CPU,high
2026-05-05 21:01:31+00:00,89.72,42.6,43.125,2,17.0,A (Ideal),Express,CPU,high
2026-05-05 21:44:20+00:00,28.09,41.75,42.125,1,0.0,A (Ideal),FastAPI,CPU,high
2026-05-05 21:44:22+00:00,28.06,41.43,42.125,0,2.0,A (Ideal),FastAPI,CPU,high
2026-05-05 21:44:24+00:00,27.96,41.57,42.125,0,4.0,A (Ideal),FastAPI,CPU,high
2026-05-05 21:44:26+00:00,28.2,41.48,42.125,1,6.0,A (Ideal),FastAPI,CPU,high
2026-05-05 21:44:28+00:00,27.88,41.62,42.25,0,8.0,A (Ideal),FastAPI,CPU,high
2026-05-05 21:44:30+00:00,28.04,41.46,42.25,1,10.0,A (Ideal),FastAPI,CPU,high
2026-05-05 21:44:33+00:00,28.11,41.22,42.25,0,13.0,A (Ideal),FastAPI,CPU,high
2026-05-05 21:44:35+00:00,28.2,41.11,42.25,1,15.0,A (Ideal),FastAPI,CPU,high
2026-05-05 21:44:37+00:00,28.09,41.54,42.25,0,17.0,A (Ideal),FastAPI,CPU,high
2026-05-05 22:09:35+00:00,1.69,43.73,41.875,1,0.0,A (Ideal),FastAPI,IO,low
2026-05-05 22:09:37+00:00,1.66,43.92,41.875,1,2.0,A (Ideal),FastAPI,IO,low
2026-05-05 22:09:39+00:00,1.64,44.13,41.875,1,4.0,A (Ideal),FastAPI,IO,low
2026-05-05 22:09:41+00:00,1.67,44.29,41.875,1,6.0,A (Ideal),FastAPI,IO,low
2026-05-05 22:09:43+00:00,1.67,44.48,41.875,1,8.0,A (Ideal),FastAPI,IO,low
2026-05-05 22:09:45+00:00,1.69,44.6,41.875,1,10.0,A (Ideal),FastAPI,IO,low
2026-05-05 22:09:47+00:00,1.66,44.54,41.875,1,12.0,A (Ideal),FastAPI,IO,low
2026-05-05 22:09:49+00:00,1.65,44.98,41.875,1,14.0,A (Ideal),FastAPI,IO,low
2026-05-05 22:09:51+00:00,1.68,44.93,41.875,1,16.0,A (Ideal),FastAPI,IO,low
2026-05-05 22:16:21+00:00,3.31,41.21,41.625,0,0.0,A (Ideal),FastAPI,CPU,low
2026-05-05 22:16:23+00:00,3.31,41.08,41.625,0,2.0,A (Ideal),FastAPI,CPU,low
2026-05-05 22:16:25+00:00,3.33,41.2,41.625,0,4.0,A (Ideal),FastAPI,CPU,low
2026-05-05 22:16:27+00:00,3.31,41.32,41.75,0,6.0,A (Ideal),FastAPI,CPU,low
2026-05-05 22:16:29+00:00,3.27,41.13,41.625,0,8.0,A (Ideal),FastAPI,CPU,low
2026-05-05 22:16:31+00:00,3.31,41.5,41.75,0,10.0,A (Ideal),FastAPI,CPU,low
2026-05-05 22:16:33+00:00,3.32,41.18,41.75,0,12.0,A (Ideal),FastAPI,CPU,low
2026-05-05 22:16:36+00:00,3.33,41.3,41.75,0,15.0,A (Ideal),FastAPI,CPU,low
2026-05-05 22:16:38+00:00,3.34,41.14,41.75,0,17.0,A (Ideal),FastAPI,CPU,low
2026-05-05 21:56:02+00:00,1.57,27.55,41.875,1,0.0,A (Ideal),Express,IO,low
2026-05-05 21:56:04+00:00,1.74,28.32,41.875,1,2.0,A (Ideal),Express,IO,low
2026-05-05 21:56:06+00:00,1.43,28.47,41.875,2,4.0,A (Ideal),Express,IO,low
2026-05-05 21:56:08+00:00,1.79,29.03,41.875,1,6.0,A (Ideal),Express,IO,low
2026-05-05 21:56:10+00:00,1.3,29.48,41.875,1,8.0,A (Ideal),Express,IO,low
2026-05-05 21:56:12+00:00,1.45,29.76,41.875,1,10.0,A (Ideal),Express,IO,low
2026-05-05 21:56:14+00:00,1.43,30.16,42.0,1,12.0,A (Ideal),Express,IO,low
2026-05-05 21:56:16+00:00,2.3,31.06,41.875,1,14.0,A (Ideal),Express,IO,low
2026-05-05 21:56:19+00:00,1.28,30.85,41.875,1,17.0,A (Ideal),Express,IO,low
2026-05-05 21:20:19+00:00,6.22,43.16,42.375,1,0.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:20:21+00:00,6.31,44.03,42.375,1,2.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:20:23+00:00,6.23,43.89,42.375,1,4.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:20:26+00:00,6.23,44.25,42.375,1,7.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:20:28+00:00,6.42,44.42,42.375,0,9.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:20:30+00:00,6.29,44.18,42.375,2,11.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:20:32+00:00,6.38,44.29,42.375,1,13.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:20:34+00:00,6.25,44.39,42.375,1,15.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:20:36+00:00,6.25,44.09,42.375,1,17.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:08:00+00:00,9.67,44.21,42.875,1,0.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:08:03+00:00,9.85,44.4,42.875,1,3.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:08:05+00:00,9.77,44.53,42.875,1,5.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:08:07+00:00,9.76,44.45,42.875,1,7.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:08:09+00:00,9.85,44.42,42.875,1,9.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:08:11+00:00,9.65,44.59,42.875,1,11.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:08:13+00:00,9.63,44.11,42.875,1,13.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:08:15+00:00,9.65,45.89,42.875,1,15.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:08:17+00:00,9.78,47.33,42.875,1,17.0,A (Ideal),FastAPI,IO,high
2026-05-05 22:02:48+00:00,9.78,27.97,41.875,1,0.0,A (Ideal),Express,CPU,low
2026-05-05 22:02:50+00:00,10.04,28.68,41.875,0,2.0,A (Ideal),Express,CPU,low
2026-05-05 22:02:52+00:00,9.83,29.03,41.875,0,4.0,A (Ideal),Express,CPU,low
2026-05-05 22:02:55+00:00,9.91,29.7,41.875,0,7.0,A (Ideal),Express,CPU,low
2026-05-05 22:02:57+00:00,9.77,30.73,41.875,0,9.0,A (Ideal),Express,CPU,low
2026-05-05 22:02:59+00:00,9.81,31.03,41.875,0,11.0,A (Ideal),Express,CPU,low
2026-05-05 22:03:01+00:00,9.77,31.54,42.0,0,13.0,A (Ideal),Express,CPU,low
2026-05-05 22:03:03+00:00,11.16,32.47,42.0,0,15.0,A (Ideal),Express,CPU,low
2026-05-05 22:03:05+00:00,9.65,32.18,41.875,0,17.0,A (Ideal),Express,CPU,low
2026-05-05 22:06:30+00:00,28.43,43.49,42.0,0,0.0,A (Ideal),FastAPI,CPU,high
2026-05-05 22:06:32+00:00,28.36,43.63,42.0,0,2.0,A (Ideal),FastAPI,CPU,high
2026-05-05 22:06:34+00:00,28.41,43.5,42.0,0,4.0,A (Ideal),FastAPI,CPU,high
2026-05-05 22:06:36+00:00,28.28,43.63,42.0,0,6.0,A (Ideal),FastAPI,CPU,high
2026-05-05 22:06:38+00:00,28.39,43.5,42.0,1,8.0,A (Ideal),FastAPI,CPU,high
2026-05-05 22:06:40+00:00,28.22,43.42,42.0,0,10.0,A (Ideal),FastAPI,CPU,high
2026-05-05 22:06:43+00:00,28.54,43.84,42.0,0,13.0,A (Ideal),FastAPI,CPU,high
2026-05-05 22:06:45+00:00,28.44,43.72,42.0,0,15.0,A (Ideal),FastAPI,CPU,high
2026-05-05 22:06:47+00:00,28.39,43.61,42.0,0,17.0,A (Ideal),FastAPI,CPU,high
2026-05-05 20:39:04+00:00,90.59,43.13,42.875,2,0.0,A (Ideal),Express,CPU,high
2026-05-05 20:39:06+00:00,87.83,39.27,43.0,3,2.0,A (Ideal),Express,CPU,high
2026-05-05 20:39:08+00:00,91.16,42.63,43.0,2,4.0,A (Ideal),Express,CPU,high
2026-05-05 20:39:11+00:00,93.42,42.63,43.0,2,7.0,A (Ideal),Express,CPU,high
2026-05-05 20:39:13+00:00,88.69,43.48,43.0,3,9.0,A (Ideal),Express,CPU,high
2026-05-05 20:39:15+00:00,89.9,42.68,43.0,3,11.0,A (Ideal),Express,CPU,high
2026-05-05 20:39:17+00:00,88.64,42.36,43.0,2,13.0,A (Ideal),Express,CPU,high
2026-05-05 20:39:19+00:00,89.26,43.48,43.0,2,15.0,A (Ideal),Express,CPU,high
2026-05-05 20:39:21+00:00,89.38,42.82,43.0,1,17.0,A (Ideal),Express,CPU,high
2026-05-05 22:18:12+00:00,1.57,27.61,41.5,1,0.0,A (Ideal),Express,IO,low
2026-05-05 22:18:14+00:00,1.71,28.39,41.5,1,2.0,A (Ideal),Express,IO,low
2026-05-05 22:18:16+00:00,1.42,28.38,41.5,1,4.0,A (Ideal),Express,IO,low
2026-05-05 22:18:18+00:00,1.79,29.15,41.625,1,6.0,A (Ideal),Express,IO,low
2026-05-05 22:18:20+00:00,1.29,29.53,41.625,1,8.0,A (Ideal),Express,IO,low
2026-05-05 22:18:22+00:00,1.46,29.57,41.625,1,10.0,A (Ideal),Express,IO,low
2026-05-05 22:18:24+00:00,1.43,30.26,41.625,1,12.0,A (Ideal),Express,IO,low
2026-05-05 22:18:27+00:00,2.34,30.95,41.625,1,15.0,A (Ideal),Express,IO,low
2026-05-05 22:18:29+00:00,1.28,31.05,41.625,1,17.0,A (Ideal),Express,IO,low
2026-05-05 21:14:10+00:00,3.87,32.68,42.375,1,0.0,A (Ideal),Express,IO,medium
2026-05-05 21:14:12+00:00,3.45,33.43,42.375,2,2.0,A (Ideal),Express,IO,medium
2026-05-05 21:14:14+00:00,5.3,35.12,42.375,1,4.0,A (Ideal),Express,IO,medium
2026-05-05 21:14:16+00:00,3.44,35.29,42.375,1,6.0,A (Ideal),Express,IO,medium
2026-05-05 21:14:18+00:00,3.31,35.27,42.375,2,8.0,A (Ideal),Express,IO,medium
2026-05-05 21:14:20+00:00,3.93,35.64,42.375,1,10.0,A (Ideal),Express,IO,medium
2026-05-05 21:14:23+00:00,3.76,35.57,42.375,1,13.0,A (Ideal),Express,IO,medium
2026-05-05 21:14:25+00:00,3.73,35.97,42.375,1,15.0,A (Ideal),Express,IO,medium
2026-05-05 21:14:27+00:00,3.32,36.21,42.375,1,17.0,A (Ideal),Express,IO,medium
2026-05-05 20:44:00+00:00,45.89,33.62,42.75,1,0.0,A (Ideal),Express,CPU,medium
2026-05-05 20:44:02+00:00,46.27,33.86,42.75,0,2.0,A (Ideal),Express,CPU,medium
2026-05-05 20:44:04+00:00,45.94,34.09,42.875,0,4.0,A (Ideal),Express,CPU,medium
2026-05-05 20:44:06+00:00,45.26,34.08,42.75,1,6.0,A (Ideal),Express,CPU,medium
2026-05-05 20:44:08+00:00,47.29,40.44,42.875,1,8.0,A (Ideal),Express,CPU,medium
2026-05-05 20:44:10+00:00,46.98,41.38,42.875,1,10.0,A (Ideal),Express,CPU,medium
2026-05-05 20:44:12+00:00,46.82,40.9,42.875,1,12.0,A (Ideal),Express,CPU,medium
2026-05-05 20:44:15+00:00,45.0,37.11,42.875,1,15.0,A (Ideal),Express,CPU,medium
2026-05-05 20:44:17+00:00,45.47,37.27,42.875,1,17.0,A (Ideal),Express,CPU,medium
2026-05-05 20:46:27+00:00,91.08,42.35,42.875,2,0.0,A (Ideal),Express,CPU,high
2026-05-05 20:46:30+00:00,88.08,44.05,42.875,2,3.0,A (Ideal),Express,CPU,high
2026-05-05 20:46:32+00:00,89.83,43.33,42.875,2,5.0,A (Ideal),Express,CPU,high
2026-05-05 20:46:34+00:00,89.54,43.57,42.875,3,7.0,A (Ideal),Express,CPU,high
2026-05-05 20:46:36+00:00,89.05,43.64,43.0,2,9.0,A (Ideal),Express,CPU,high
2026-05-05 20:46:38+00:00,90.44,43.57,43.0,2,11.0,A (Ideal),Express,CPU,high
2026-05-05 20:46:40+00:00,88.23,43.46,43.0,2,13.0,A (Ideal),Express,CPU,high
2026-05-05 20:46:42+00:00,91.95,43.38,43.0,3,15.0,A (Ideal),Express,CPU,high
2026-05-05 20:46:45+00:00,90.9,43.61,43.0,2,18.0,A (Ideal),Express,CPU,high
2026-05-05 21:33:15+00:00,9.78,28.26,42.125,0,0.0,A (Ideal),Express,CPU,low
2026-05-05 21:33:17+00:00,10.04,28.79,42.125,0,2.0,A (Ideal),Express,CPU,low
2026-05-05 21:33:19+00:00,9.86,29.34,42.25,0,4.0,A (Ideal),Express,CPU,low
2026-05-05 21:33:21+00:00,9.83,30.06,42.25,0,6.0,A (Ideal),Express,CPU,low
2026-05-05 21:33:23+00:00,9.82,30.72,42.25,0,8.0,A (Ideal),Express,CPU,low
2026-05-05 21:33:26+00:00,9.76,31.23,42.25,0,11.0,A (Ideal),Express,CPU,low
2026-05-05 21:33:28+00:00,9.76,31.6,42.25,0,13.0,A (Ideal),Express,CPU,low
2026-05-05 21:33:30+00:00,11.15,32.75,42.25,0,15.0,A (Ideal),Express,CPU,low
2026-05-05 21:33:32+00:00,9.63,32.73,42.25,0,17.0,A (Ideal),Express,CPU,low
2026-05-05 21:58:30+00:00,3.96,32.87,41.875,1,0.0,A (Ideal),Express,IO,medium
2026-05-05 21:58:32+00:00,3.46,33.34,41.875,1,2.0,A (Ideal),Express,IO,medium
2026-05-05 21:58:34+00:00,5.27,35.13,42.0,2,4.0,A (Ideal),Express,IO,medium
2026-05-05 21:58:36+00:00,3.41,35.08,42.0,1,6.0,A (Ideal),Express,IO,medium
2026-05-05 21:58:38+00:00,3.3,35.09,42.0,1,8.0,A (Ideal),Express,IO,medium
2026-05-05 21:58:40+00:00,3.89,35.54,42.0,1,10.0,A (Ideal),Express,IO,medium
2026-05-05 21:58:42+00:00,3.76,35.42,42.0,1,12.0,A (Ideal),Express,IO,medium
2026-05-05 21:58:44+00:00,4.59,36.03,42.0,1,14.0,A (Ideal),Express,IO,medium
2026-05-05 21:58:46+00:00,3.2,36.16,42.0,1,16.0,A (Ideal),Express,IO,medium
2026-05-05 22:10:12+00:00,9.72,28.09,41.875,0,0.0,A (Ideal),Express,CPU,low
2026-05-05 22:10:14+00:00,10.23,28.77,41.875,0,2.0,A (Ideal),Express,CPU,low
2026-05-05 22:10:16+00:00,10.0,29.66,41.875,0,4.0,A (Ideal),Express,CPU,low
2026-05-05 22:10:18+00:00,9.81,30.16,41.875,0,6.0,A (Ideal),Express,CPU,low
2026-05-05 22:10:20+00:00,9.72,30.62,41.875,0,8.0,A (Ideal),Express,CPU,low
2026-05-05 22:10:22+00:00,9.69,30.95,41.875,0,10.0,A (Ideal),Express,CPU,low
2026-05-05 22:10:24+00:00,9.64,31.75,41.875,0,12.0,A (Ideal),Express,CPU,low
2026-05-05 22:10:26+00:00,11.14,32.75,41.875,0,14.0,A (Ideal),Express,CPU,low
2026-05-05 22:10:28+00:00,9.67,32.93,41.875,0,16.0,A (Ideal),Express,CPU,low
2026-05-05 20:34:08+00:00,9.76,90.26,42.0,0,0.0,A (Ideal),Express,CPU,low
2026-05-05 20:34:11+00:00,10.07,91.1,42.0,0,3.0,A (Ideal),Express,CPU,low
2026-05-05 20:34:13+00:00,9.75,91.28,42.0,0,5.0,A (Ideal),Express,CPU,low
2026-05-05 20:34:15+00:00,10.01,92.5,42.125,0,7.0,A (Ideal),Express,CPU,low
2026-05-05 20:34:17+00:00,9.81,93.04,42.125,0,9.0,A (Ideal),Express,CPU,low
2026-05-05 20:34:19+00:00,9.73,93.37,42.125,0,11.0,A (Ideal),Express,CPU,low
2026-05-05 20:34:21+00:00,9.76,93.75,42.125,0,13.0,A (Ideal),Express,CPU,low
2026-05-05 20:34:23+00:00,11.33,94.73,42.125,0,15.0,A (Ideal),Express,CPU,low
2026-05-05 20:34:25+00:00,10.78,94.89,42.125,0,17.0,A (Ideal),Express,CPU,low
2026-05-05 21:55:25+00:00,9.75,28.09,41.875,0,0.0,A (Ideal),Express,CPU,low
2026-05-05 21:55:27+00:00,10.06,28.77,41.875,0,2.0,A (Ideal),Express,CPU,low
2026-05-05 21:55:29+00:00,9.79,29.1,41.875,0,4.0,A (Ideal),Express,CPU,low
2026-05-05 21:55:31+00:00,9.88,30.1,41.875,0,6.0,A (Ideal),Express,CPU,low
2026-05-05 21:55:33+00:00,9.94,30.84,41.875,0,8.0,A (Ideal),Express,CPU,low
2026-05-05 21:55:35+00:00,9.72,31.06,41.875,0,10.0,A (Ideal),Express,CPU,low
2026-05-05 21:55:37+00:00,9.6,31.71,42.0,0,12.0,A (Ideal),Express,CPU,low
2026-05-05 21:55:40+00:00,11.14,32.79,42.0,0,15.0,A (Ideal),Express,CPU,low
2026-05-05 21:55:42+00:00,9.65,32.92,42.0,0,17.0,A (Ideal),Express,CPU,low
2026-05-05 22:03:25+00:00,1.57,27.71,41.875,1,0.0,A (Ideal),Express,IO,low
2026-05-05 22:03:27+00:00,1.73,28.18,41.875,1,2.0,A (Ideal),Express,IO,low
2026-05-05 22:03:29+00:00,1.42,28.38,41.875,1,4.0,A (Ideal),Express,IO,low
2026-05-05 22:03:31+00:00,1.75,29.05,41.875,1,6.0,A (Ideal),Express,IO,low
2026-05-05 22:03:34+00:00,1.3,29.51,41.875,1,9.0,A (Ideal),Express,IO,low
2026-05-05 22:03:36+00:00,1.51,29.73,41.875,1,11.0,A (Ideal),Express,IO,low
2026-05-05 22:03:38+00:00,1.49,30.14,41.875,1,13.0,A (Ideal),Express,IO,low
2026-05-05 22:03:40+00:00,2.26,30.97,41.875,1,15.0,A (Ideal),Express,IO,low
2026-05-05 22:03:42+00:00,1.29,30.98,41.875,1,17.0,A (Ideal),Express,IO,low
2026-05-05 21:50:29+00:00,44.84,33.6,42.125,1,0.0,A (Ideal),Express,CPU,medium
2026-05-05 21:50:31+00:00,45.08,34.23,42.125,1,2.0,A (Ideal),Express,CPU,medium
2026-05-05 21:50:34+00:00,45.11,34.31,42.125,1,5.0,A (Ideal),Express,CPU,medium
2026-05-05 21:50:36+00:00,44.54,34.21,42.125,1,7.0,A (Ideal),Express,CPU,medium
2026-05-05 21:50:38+00:00,44.71,41.93,42.125,1,9.0,A (Ideal),Express,CPU,medium
2026-05-05 21:50:40+00:00,44.56,42.12,42.125,0,11.0,A (Ideal),Express,CPU,medium
2026-05-05 21:50:42+00:00,44.4,42.24,42.125,1,13.0,A (Ideal),Express,CPU,medium
2026-05-05 21:50:44+00:00,44.75,38.14,42.25,1,15.0,A (Ideal),Express,CPU,medium
2026-05-05 21:50:46+00:00,45.16,38.03,42.25,1,17.0,A (Ideal),Express,CPU,medium
2026-05-05 22:17:35+00:00,9.79,28.08,41.625,0,0.0,A (Ideal),Express,CPU,low
2026-05-05 22:17:37+00:00,10.08,28.79,41.625,0,2.0,A (Ideal),Express,CPU,low
2026-05-05 22:17:39+00:00,9.83,29.31,41.75,0,4.0,A (Ideal),Express,CPU,low
2026-05-05 22:17:41+00:00,9.89,30.15,41.75,0,6.0,A (Ideal),Express,CPU,low
2026-05-05 22:17:43+00:00,9.81,30.76,41.625,0,8.0,A (Ideal),Express,CPU,low
2026-05-05 22:17:45+00:00,9.78,30.99,41.625,0,10.0,A (Ideal),Express,CPU,low
2026-05-05 22:17:47+00:00,9.72,31.83,41.625,0,12.0,A (Ideal),Express,CPU,low
2026-05-05 22:17:50+00:00,11.05,33.68,41.625,0,15.0,A (Ideal),Express,CPU,low
2026-05-05 22:17:52+00:00,9.73,32.86,41.625,0,17.0,A (Ideal),Express,CPU,low
2026-05-05 21:44:57+00:00,9.65,45.85,42.125,1,0.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:44:59+00:00,9.65,45.78,42.125,1,2.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:45:01+00:00,9.6,46.21,42.125,1,4.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:45:03+00:00,9.63,45.86,42.125,1,6.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:45:05+00:00,9.69,46.31,42.125,1,8.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:45:07+00:00,9.54,45.95,42.125,2,10.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:45:09+00:00,9.54,46.19,42.125,1,12.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:45:12+00:00,9.58,47.47,42.125,1,15.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:45:14+00:00,9.72,48.74,42.125,1,17.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:17:15+00:00,3.27,41.21,42.375,0,0.0,A (Ideal),FastAPI,CPU,low
2026-05-05 21:17:17+00:00,3.25,41.03,42.375,0,2.0,A (Ideal),FastAPI,CPU,low
2026-05-05 21:17:19+00:00,3.27,41.13,42.25,0,4.0,A (Ideal),FastAPI,CPU,low
2026-05-05 21:17:21+00:00,3.3,41.21,42.375,0,6.0,A (Ideal),FastAPI,CPU,low
2026-05-05 21:17:23+00:00,3.26,41.13,42.375,0,8.0,A (Ideal),FastAPI,CPU,low
2026-05-05 21:17:25+00:00,3.22,41.23,42.375,0,10.0,A (Ideal),FastAPI,CPU,low
2026-05-05 21:17:27+00:00,3.25,41.06,42.375,0,12.0,A (Ideal),FastAPI,CPU,low
2026-05-05 21:17:29+00:00,3.31,41.1,42.375,0,14.0,A (Ideal),FastAPI,CPU,low
2026-05-05 21:17:31+00:00,3.31,41.2,42.375,1,16.0,A (Ideal),FastAPI,CPU,low
2026-05-05 21:26:29+00:00,1.56,27.7,42.125,1,0.0,A (Ideal),Express,IO,low
2026-05-05 21:26:31+00:00,1.72,28.2,42.25,1,2.0,A (Ideal),Express,IO,low
2026-05-05 21:26:33+00:00,1.43,28.59,42.25,1,4.0,A (Ideal),Express,IO,low
2026-05-05 21:26:35+00:00,1.8,29.09,42.25,1,6.0,A (Ideal),Express,IO,low
2026-05-05 21:26:37+00:00,1.39,29.7,42.25,1,8.0,A (Ideal),Express,IO,low
2026-05-05 21:26:39+00:00,1.46,29.84,42.25,1,10.0,A (Ideal),Express,IO,low
2026-05-05 21:26:41+00:00,1.45,30.14,42.25,1,12.0,A (Ideal),Express,IO,low
2026-05-05 21:26:43+00:00,2.28,30.97,42.25,1,14.0,A (Ideal),Express,IO,low
2026-05-05 21:26:46+00:00,1.34,31.02,42.25,1,17.0,A (Ideal),Express,IO,low
2026-05-05 21:38:11+00:00,90.68,42.75,42.5,2,0.0,A (Ideal),Express,CPU,high
2026-05-05 21:38:13+00:00,87.91,44.18,42.5,2,2.0,A (Ideal),Express,CPU,high
2026-05-05 21:38:15+00:00,89.43,43.51,42.5,2,4.0,A (Ideal),Express,CPU,high
2026-05-05 21:38:17+00:00,88.58,43.84,42.5,2,6.0,A (Ideal),Express,CPU,high
2026-05-05 21:38:19+00:00,88.1,43.3,42.625,2,8.0,A (Ideal),Express,CPU,high
2026-05-05 21:38:21+00:00,89.67,43.28,42.625,2,10.0,A (Ideal),Express,CPU,high
2026-05-05 21:38:23+00:00,88.87,43.32,42.5,2,12.0,A (Ideal),Express,CPU,high
2026-05-05 21:38:26+00:00,90.16,43.45,42.625,1,15.0,A (Ideal),Express,CPU,high
2026-05-05 21:38:28+00:00,89.34,43.18,42.625,2,17.0,A (Ideal),Express,CPU,high
2026-05-05 21:06:46+00:00,3.81,33.11,42.75,1,0.0,A (Ideal),Express,IO,medium
2026-05-05 21:06:49+00:00,3.45,33.72,42.875,1,3.0,A (Ideal),Express,IO,medium
2026-05-05 21:06:51+00:00,5.26,35.98,42.875,1,5.0,A (Ideal),Express,IO,medium
2026-05-05 21:06:53+00:00,3.35,35.82,42.875,1,7.0,A (Ideal),Express,IO,medium
2026-05-05 21:06:55+00:00,3.28,35.68,42.875,1,9.0,A (Ideal),Express,IO,medium
2026-05-05 21:06:57+00:00,3.99,35.87,42.875,1,11.0,A (Ideal),Express,IO,medium
