Requests_Per_Second,Latency_Mean_ms,Latency_P99_ms,Errors_Count
159,0.834128817610063,0.8627435999999999,0.0
161,0.854318900621118,1.728322,0.0
162,0.8317443024691359,0.9306766799999976,0.0
162,0.8564555061728395,1.2097482799999977,0.0
164,0.8253178048780488,0.85244403,0.0
165,0.8904165212121211,2.962687239999994,0.0
166,1.1344142590361446,12.349262199999972,0.0
167,0.8593744131736526,1.6059152800000005,0.0
168,0.8418033988095237,0.964703530000002,0.0
169,0.8523127455621301,1.2906191599999939,0.0
170,0.8565082176470588,1.1762370400000008,0.0
171,0.835325052631579,0.899379,0.0
172,0.8617360523255815,1.5219856699999976,0.0
174,0.8414013735632184,0.9312575400000025,0.0
174,0.8531746781609195,1.5413646100000022,0.0
175,0.8241879485714285,0.8476911399999999,0.0
177,1.0260360847457626,5.909585680000038,0.0
177,0.8639028305084745,0.9238761200000021,0.0
179,0.872592938547486,1.95884062,0.0
180,0.84869255,0.8960451100000016,0.0
180,0.8701123444444445,2.251283650000004,0.0
182,0.8322131868131868,0.8518236,0.0
183,0.9645673715846994,3.6017744000000227,0.0
184,0.8469038043478261,0.9931696999999993,0.0
185,0.8547788432432433,1.5215263199999989,0.0
186,0.8273197204301076,0.857068,0.0
187,0.9060417914438502,2.378828359999975,0.0
188,0.8343835319148936,0.8985848499999987,0.0
189,0.8313471904761904,0.889565960000001,0.0
190,0.9366315368421053,3.692081579999992,0.0
191,0.8450599528795811,0.866688,0.0
193,0.8769325906735751,1.9642743199999957,0.0
193,0.8382736528497409,0.8684137999999999,0.0
194,0.8824939329896907,2.4174696199999968,0.0
196,0.8408146989795918,1.4230290500000011,0.0
196,0.8697133673469387,1.9771251000000014,0.0
198,0.8252594393939393,1.23511893,0.0
198,0.8489970353535354,1.7675762600000002,0.0
200,0.864409595,1.3727788699999954,0.0
201,0.8586016368159204,1.750568,0.0
201,0.8529399950248757,0.885774,0.0
202,0.8599311386138613,1.6951118800000011,0.0
203,0.8367631083743842,0.8515077999999999,0.0
204,0.8433536274509804,1.2257692699999998,0.0
205,0.8353820146341463,1.0926336400000018,0.0
206,0.8436967572815535,1.4435557499999967,0.0
206,0.8615015776699029,1.8400008999999922,0.0
207,0.8401585507246377,0.87119794,0.0
208,0.8758950576923077,1.7367743300000005,0.0
209,0.8417748660287081,0.8645885999999999,0.0
210,0.8474866714285715,1.7220429899999983,0.0
211,1.1791255071090048,14.189145200000025,0.0
211,0.8875000710900475,1.5516436000000013,0.0
212,0.8642579905660377,0.9035046899999999,0.0
213,0.8756951549295774,1.6971634799999997,0.0
214,0.8535623831775702,0.88354917,0.0
215,0.8576553720930232,1.3238728599999987,0.0
216,0.8309713888888889,0.8598485,0.0
216,0.8714852314814815,1.6813167499999984,0.0
217,1.016316267281106,7.283310640000013,0.0
218,0.8829549495412845,1.8383174299999991,0.0
219,0.8543797351598174,0.88304502,0.0
220,0.8875252227272727,1.7697083600000008,0.0
221,0.8741120226244343,1.443590800000004,0.0
221,0.9401856651583711,3.765931800000015,0.0
222,0.8812470405405405,1.707706169999999,0.0
223,0.8519337578475336,0.8804932,0.0
224,0.9308078839285715,3.3305435600000037,0.0
225,0.8369762266666666,0.8771544,0.0
226,0.9078885663716815,3.7510767499999997,0.0
226,0.8659607345132743,1.089631,0.0
227,0.886630859030837,1.7178966800000013,0.0
228,0.8346581578947369,0.8649763299999998,0.0
229,0.8603435327510917,1.6232370399999996,0.0
230,0.8312591826086957,1.04505321,0.0
231,0.8477009177489178,1.251131099999999,0.0
231,0.8434670086580086,1.3833980999999989,0.0
232,0.8796188534482758,1.7594280699999996,0.0
233,0.8280238454935622,0.865805,0.0
234,0.8879255897435897,3.2995660399999878,0.0
235,0.8410050042553192,0.8742206,0.0
236,0.8507037330508476,1.12838565,0.0
236,0.9024005720338982,2.071229,0.0
237,0.8434271181434598,1.0563501999999971,0.0
238,0.8808435630252102,1.7718213399999985,0.0
239,0.8340367112970711,0.8551722,0.0
240,0.8562273041666667,1.188470949999998,0.0
241,0.851369468879668,1.1602287999999994,0.0
241,1.2076676141078837,14.446412799999974,0.0
242,0.8674001404958678,1.18532408,0.0
243,0.8878223662551441,1.553594919999997,0.0
244,0.9055516885245901,1.1841872099999995,0.0
245,0.8982658897959184,2.0730565600000013,0.0
246,0.8668525365853659,0.9210965500000005,0.0
246,0.8589934227642276,1.6971376000000058,0.0
247,1.0159742914979757,7.237044999999981,0.0
248,0.8709173427419356,1.63933123,0.0
249,0.8548686867469879,0.9080853200000004,0.0
200,0.8381246899999999,0.8693897899999999,0.0
